Id,SalePrice
1776,203781.62170527788
540,184680.68384767332
1717,236797.44363521907
2303,116104.0444109528
116,181851.7987940789
127,133635.4088582025
1371,134643.331846218
1014,168885.17818216328
1507,89453.94480367031
702,151914.63460373253
750,157241.37156134692
261,149909.57795969123
1559,77076.3365838665
577,215979.82954437938
2812,204086.07644658146
2080,166259.5945410616
1368,115355.11748527602
2376,128539.26656008196
659,127254.66141677345
1235,126380.6003112965
332,76168.257229824
1917,144034.57366010448
2094,245297.26684070722
1460,259586.1147836015
1471,207954.77523817628
1509,121395.20698145282
1922,116074.04349074041
433,409849.8073954169
460,290201.0262950079
1116,227987.56606553355
1137,168764.16731696692
53,190547.86767127298
2354,248673.96417597047
1475,201405.82808319316
1761,431792.9106092487
842,133485.55729207405
2739,174224.8522418487
2509,174252.1085098227
1007,212924.90220089484
2610,179797.617937674
1952,116267.75691805467
2719,169230.54603350232
2921,86075.08656395554
1966,134229.6279351071
292,133036.61014038406
1204,199508.42719126606
1829,245059.2974095911
2419,200269.66612302844
391,160197.46928827005
798,135325.8046925031
481,205452.80001548643
193,200634.19475387596
555,120477.69045651946
899,61771.46476102447
2357,180248.67483748097
328,134942.25628308748
1356,119304.28951270497
1154,108899.29683906832
1730,191306.56751417537
2249,159170.09380424966
1119,270887.49648231093
2856,146793.89852869837
1394,134348.35120176352
2587,138596.23708942253
61,291598.94261867175
2661,181792.34558284856
2711,132579.85688591388
1147,194117.01800681936
757,147063.17071104803
2623,90286.11896707221
2378,151916.15894593686
1413,148772.21676346756
1722,242711.00351311234
1112,218270.54759998096
1623,178055.5681112531
1201,202408.74099673567
1513,116956.51941445895
957,289063.4414913384
1171,268693.4677031456
1145,205203.69962535743
2726,219388.98395750645
703,151654.47232329546
760,105895.03601124065
1964,136671.83366953145
2512,195095.4119336222
159,149961.78028182386
1281,178861.62388342846
468,193351.85093125794
290,132614.5295418794
665,127649.76270674716
1463,253199.2969459599
1792,216852.705223658
923,134413.35831545672
500,274349.1729886426
1408,150406.06275606854
331,80231.37135339496
170,148228.06121274974
2192,97476.71043134364
2571,291364.08426867455
2314,163499.6046348724
2647,94946.3821974274
422,380124.0658367437
2457,314192.9537065336
1838,207694.98286163213
2805,251650.79389231704
1645,153712.5278953028
1711,296673.07910866913
2825,235949.54705446886
322,305522.12107203674
2103,258965.01065878925
342,125795.6911315909
600,113118.03270013996
488,173647.17167296776
1725,316415.48486621387
2246,260762.5448772197
2847,161751.83657029536
806,238060.99716737762
530,224482.51458615626
963,188134.5573592226
2678,101358.62185485008
171,84761.71759441038
2401,385890.74153088446
805,221483.0543221254
2259,233138.34124561917
1748,197972.16819724868
1361,138984.7498289277
1677,124223.36043754565
1406,163169.93616054236
2322,221572.91018152368
688,166907.42149407126
143,135299.85878096463
804,217119.37550422543
1214,173588.4478251589
2828,165156.13080909027
1999,200004.73202932833
2467,206438.73235544818
2665,182174.07041107002
1538,313510.97104010126
398,109120.40809774972
2822,139388.37032854828
2157,169292.56711261827
1856,185944.62704305348
1269,104681.01793405872
2570,122072.5702999823
2320,237286.68073136063
1517,132650.75584150263
2304,107762.88239298706
1312,106750.08714119124
2012,142653.446553562
506,236658.26955793583
2865,192583.88130119353
2367,116294.76423767937
554,115042.75625993079
238,140848.349735494
1954,108648.47161391842
2488,138883.37335198605
2291,87372.12581727105
1969,96605.8449161636
2725,158877.83042870925
1482,173156.90195771938
2763,216875.71136101524
503,252676.92900687546
1584,243368.2629459879
1531,159064.05130235778
2210,179971.00861343014
459,327658.2308540859
556,123996.42074253553
1347,149455.26045634167
1290,84378.40463498952
1388,102042.32793213119
1571,243764.3380624737
2754,214766.0386440916
765,146882.57689957958
2494,120526.96064300483
2870,202354.12862932705
7,243501.62840374635
1114,231430.35757237906
2418,273327.9559439797
291,125056.35724917449
18,336297.59878546535
39,349826.55741321016
1001,266953.2747619594
2442,233064.43025697884
616,141929.98230238006
2680,59855.09455760218
1414,133327.10438922764
289,153420.88210668828
40,264597.1145196782
860,130563.29864972399
409,139406.4801547586
673,148793.91062216545
2427,202355.9141020868
2036,195853.6498794271
2564,141594.7112159714
642,172408.51880291032
1008,185000.22916364882
1908,162563.10958527942
2519,227341.80805205498
1369,100926.84497327403
2855,168122.40028668594
712,104241.49990914555
1943,116849.7721031011
1958,138774.95143207375
107,205018.62188536825
2295,199281.30834211045
704,105860.82092613172
676,143494.78583918826
259,181072.8999750478
93,279355.97827349266
106,234861.96678469144
2315,169069.92810208365
1050,110066.9306483568
1095,215312.05610661898
2709,147621.26454840167
758,142336.50007876873
1496,158684.68903360132
2370,125559.1229722682
2458,264005.8170773409
2733,136872.60999053434
161,269512.04830200697
726,164501.03983068356
845,217513.63094591626
947,245621.3938703441
2232,99983.15943241655
2563,147591.81054830793
2299,143785.89088624832
211,95723.62562025218
605,170671.9324333354
1478,212976.17908702494
2247,255385.18186506716
2274,208205.19643977098
2869,202995.73996634135
967,214757.39833169707
2656,91370.47600450608
667,211601.36645060466
1042,121504.44611476046
2023,171902.56068354138
2447,353213.45926778857
2055,135946.636342993
2275,271307.8897353072
2204,179861.51429599608
1563,251089.29235743437
483,235413.96276057317
796,154577.7394973119
1526,155757.70183242092
2042,155957.04376907862
442,328360.4047470227
1693,311873.49195187015
1468,221244.5179470203
1430,190203.0688076628
2605,186847.8382383034
1529,199110.6213701131
335,134683.94161273993
1287,125023.26908977178
31,109550.19511917979
1785,278159.4539200771
82,160952.8160147286
2620,139804.1063516596
252,184410.70973345643
721,84021.35594971731
2165,191359.0295271688
2316,176085.6679749553
775,135358.69044478453
1558,97861.72153299452
17,217501.29546768134
1022,228836.5664161364
925,126202.44102981745
438,280933.14403030707
1270,143731.17569455667
1272,116831.56717561749
215,158863.5719901513
266,227604.29387206008
2402,291496.2085022518
1250,137861.5394392034
1984,114576.12913962557
1279,147374.7489757703
377,239517.93394172515
1252,138375.19370920636
2156,258258.93527708447
499,304953.8333325587
1374,126676.41292199156
2898,225630.0385254214
401,107613.41376775481
2721,170325.6576645318
2078,236260.42625300106
2589,120578.9302195769
1946,232000.50675894305
1334,125098.41393279482
2781,222457.0592872518
431,362749.396718163
576,231152.68559926908
1474,214943.87638830973
2254,145588.8356999849
2155,272495.66233354324
885,113192.18342612174
643,138495.24985326658
1944,129413.83953903185
480,205900.14559880647
2845,118633.79529849315
2387,309149.21350106865
2407,230793.62498892436
2527,170893.21164954154
2514,170316.65233767638
629,168780.59028833988
80,208382.94150042016
1876,136399.90828295378
1546,115105.38945834563
2518,174684.2697569185
2347,168896.4491672226
783,205176.07033178207
1322,55203.21838754573
194,93498.97307193058
1770,280634.3466704933
2143,149199.54564703762
1229,217131.56309773907
511,265212.2311826468
46,244200.39047900427
1348,178796.31980957772
2465,205452.6329721039
387,228380.1840262346
873,223973.90716798126
1918,113880.42403167895
2764,242835.09266475268
2184,113455.24444490073
934,156361.77201795633
1920,121767.93216705776
2631,154843.55995506886
1768,459077.12118311634
2040,113472.71272569458
1749,223125.00101964103
834,228384.35141103365
1457,232584.54421676294
79,123223.19434865506
2302,117389.58606051681
1817,150076.44802359462
2755,238667.1232384371
359,177466.00919620422
2059,112975.4324861855
2092,249736.10940557264
2516,222317.7154810165
150,105828.10193025989
1656,152524.93181260885
83,114284.87824593711
2411,191367.65435742887
795,80997.4778504277
2312,222959.0587667729
2917,120395.78672792918
1624,194740.41726292728
2215,265181.1645058014
1211,148215.7910278039
1485,178258.04170756094
1024,185766.97914991205
570,199376.2806585913
2874,144006.8306841299
700,160364.803714283
2756,215888.71965628694
2022,169668.83632652287
583,220434.0329091704
2392,349614.1440425343
2424,192797.68492381513
212,113281.72474138674
736,124694.8434897493
1610,180784.70654730056
890,118996.11007987207
467,183516.75556034932
578,241633.6805003973
1747,205882.9450760958
1149,176439.63732000088
2758,230164.0092668701
857,132620.78560103616
2219,265201.5053103756
733,110791.30335683559
2909,120583.75424944737
1798,254321.70509424823
235,112809.28615432658
2366,141130.22104136087
1027,130816.8836313784
1195,138158.72448450292
1303,37783.19865495857
148,186907.13010917688
608,155818.57809233543
2515,199779.26221810776
821,270839.1077992872
2500,266015.9158283897
745,104757.75147928804
741,133502.2015832394
1611,159696.82889121783
2532,127155.69150238775
1081,235001.75081848045
1692,387028.5139780425
2520,216782.3690621918
276,113517.21296253758
1992,136241.23349355144
663,39378.15719938555
418,133578.96825020254
1733,202152.03458368193
2359,145379.68721585156
253,192168.55384469486
1518,174325.56769546977
2035,152259.73087935377
2919,72491.77901729863
1540,223798.56578133427
2120,139155.47841226085
1674,187865.16266222345
256,150925.40220299386
2361,92250.70872241462
978,91275.01054493872
2280,151244.28188859293
2095,238775.42384895097
1709,316259.8864669964
2801,230811.75269207143
1246,124736.19089203542
2373,117020.72320464539
1055,284203.5599212176
2017,137516.61680803634
1099,277368.5143232256
1344,79044.80136559402
835,184316.6176479257
1117,223249.9490143464
2043,94619.94710929462
2085,130051.36172842025
410,154279.43795283677
2650,121521.75527984387
2867,167905.3208133262
1668,111504.96526335363
1161,181333.86033200336
2122,180289.28962382497
2539,143500.56670600455
1047,141437.12847402462
1445,126146.15463108191
541,123835.93266329335
569,215692.60543411758
1276,137656.9779935605
918,151654.04663163287
326,151380.08158233482
1936,121188.4495335723
895,93759.60755732485
257,142811.82694073542
1241,180553.23474566473
1545,117096.3816477267
1189,181611.46773664994
270,168164.92679047535
2066,202151.6707285812
693,118927.76139021685
1259,175617.79985374204
2916,148380.58617295988
2321,270445.0884874823
1977,100694.3099534347
1895,151985.88478078728
1240,155748.78096518113
85,156238.54092118566
1823,109657.41188649427
825,271731.07413651893
110,216610.75197873425
697,134949.8348699303
2297,107236.2880879214
1231,135081.12967312697
1355,134566.38797720222
968,318757.2867053194
584,227156.14632308309
1315,134410.23063959522
1606,132862.1415306608
206,111410.40161725573
1685,346805.91053643206
2016,126209.5578056586
869,211064.580666301
2135,129912.62285345004
2346,180993.59422348003
2430,239562.26130146362
2198,97239.67081518313
2652,127838.44525729021
27,111962.46182212861
241,165320.24191414195
906,134575.23946120197
1506,122615.92868955652
2098,323703.4790655131
1435,217965.4082736346
2213,117814.19185251747
1274,149512.68921568923
743,22629.18202832545
1737,207919.78861495297
2797,271167.3645609963
2185,67305.06280399425
58,172681.21075275305
830,208955.53058423186
808,124192.54730508232
680,147648.29147262627
1153,121407.00766775844
1291,157094.53506404065
1818,167724.77791872786
2161,201034.23805259587
1883,123168.1074529964
350,321180.53577898984
2473,146127.4103488677
295,177392.62015980697
293,202345.15334116056
859,132367.59497067556
288,79418.35708513019
1578,146858.02156814793
102,199801.87175600455
2831,174052.5796320841
1030,158541.7642345197
2551,135078.6309336556
1286,154996.07408499744
958,292077.27281081595
776,128995.70688269212
72,210487.11170700873
2263,252804.97276208986
1866,160470.7724697355
2876,64623.61695858023
2146,246374.63126733105
103,189760.59129611787
1500,156991.09319348895
492,163732.6601630945
167,135922.14723977947
2597,120955.88056961494
2685,110935.59877920673
1035,146922.27314048295
1220,54982.12630327679
2602,162312.73200828567
2159,213213.855662886
695,168964.55240175416
1109,262187.22079759487
640,193755.35981157277
1652,159667.8839044633
2090,186956.63676600778
1188,172605.6992434211
2345,224645.28483071426
1059,362576.9809086308
2751,231568.96868939325
128,210810.50453224813
1523,185151.03181876472
2925,155220.2223296275
2145,268981.71488926106
1121,218627.05349971587
566,259717.93526634428
565,230292.91615831503
1331,142288.43052071065
2928,110444.72608169292
156,131873.34424089626
797,146498.68701571214
327,88019.75776550794
2859,154032.42826879997
1453,117988.09005193654
1762,320344.8414472766
1868,194223.4787482795
1760,166728.20196270075
1113,235508.55676724762
1812,197238.68880874277
117,156820.43696660927
1142,205523.18884509217
2342,354391.73853145435
927,135570.74158058286
2478,173386.77924394942
655,76484.82104303467
2064,126385.590103916
369,256283.2283205893
2239,125251.53560195975
2732,209342.28833504062
1653,166231.35442352176
959,210609.1540543951
2395,328153.95212461904
1412,112684.54741149933
271,244455.74140141057
1484,173962.3347721598
1497,141338.9356008621
552,160246.95510948182
2,121057.62557394107
1855,273263.6329657172
4,260107.65738528076
2292,166515.37677346583
134,137623.03611380496
646,103399.62348155372
42,302601.8636211215
532,213748.92391872997
713,101930.69859360401
2561,138097.4512909965
2360,130301.47527447625
1333,128404.66547626801
1407,195789.06258214897
2892,280125.56027860683
574,228305.75918688907
1227,192066.1626960987
2591,240934.18658543171
1476,214876.05026544514
1125,253150.19319816094
1446,143488.43914141628
408,112167.27707581756
1101,287235.26082049723
2251,189752.35712760373
373,183619.31354501253
2554,121658.75477151752
2382,274608.4958376984
1985,91399.3097874506
519,230206.57732463823
1093,181767.39348314758
864,252552.9200828746
2889,160451.7167298736
2308,190713.45697745486
986,144634.98014743297
1302,154211.45581949415
585,156402.68033373324
2708,132730.19509142783
147,128872.0923461899
1441,222968.0857284713
383,178891.42185611386
285,157372.92400898878
181,115981.54942778137
358,184395.2874341247
780,180093.17481128656
258,185780.83551334453
1865,212640.07639237554
692,124757.34144740042
2902,302010.75820140797
508,245501.57181106767
2638,141248.0580155411
36,148629.90155133384
611,180559.16326991146
2281,137123.67223264257
1678,147221.71101306385
1696,396536.83699375717
1557,84460.0029761086
2180,145336.68056913183
1726,247589.28774863592
951,147708.57310194682
267,225978.10542381613
2706,133873.93677492137
2221,210901.12602316058
1357,159700.1453536391
2901,291875.90917756344
347,178857.04139702028
2164,204602.16142462325
1586,287451.3653570945
360,162522.5328726505
1769,237656.3299790009
2617,171055.29704378417
1879,147049.43427706993
991,211969.0406284892
1535,121100.98333959602
1191,149400.00915745355
1579,223344.02306073683
1882,86345.96893554331
1510,122787.9702046324
2196,164355.8720217073
1845,189521.98638427778
2336,351184.00971196545
942,108341.10435366702
861,123049.78405308635
2555,108084.01350857202
1392,154147.66372521708
2099,259754.2461656319
1543,129905.70736430338
948,252832.54317532835
1239,158738.67573083748
22,204019.3856286967
2796,234727.10677529126
2747,191012.81153294106
92,282769.34646295884
210,167444.00319107517
1858,233927.41566809764
2228,177770.4262184467
447,239889.06969669167
827,230603.38819301786
1649,220947.66098650714
682,129963.93077118415
2698,120164.47666184294
494,166587.9232607335
214,115969.01662381616
2441,238092.05543916894
2679,110612.91038112839
1336,115234.70363472543
465,195308.36930839828
1524,148491.16152548103
2543,122666.5282879411
631,143097.89178185895
2452,302638.87747287453
228,164479.77489985246
126,152804.65549058787
1092,242658.0657717163
1122,207552.1470663095
932,214781.79945510963
1980,90303.39631019965
2171,109285.70013998215
551,154681.60785967868
2768,171704.63945355418
2056,109906.35722941962
1159,326237.4563623483
2645,138114.61768120807
1174,192671.30353248792
2266,223661.6242119767
2462,329373.66939133464
1219,138975.923766457
2922,186023.01243889634
118,141363.18560442672
474,186967.16637066708
2576,150418.0521444973
872,268067.5567849573
1077,239529.53386505952
1536,139898.3940638642
1150,120453.66113257364
2341,306068.1666965924
1931,147228.98429469956
2785,134273.58121475807
2538,122545.63548589886
597,202861.58012814954
464,220836.54602307116
233,236233.3528422
2169,144164.91969799824
2123,167194.30308537907
1867,164608.61872979044
137,241432.54133478377
515,220977.94333291423
933,120512.27426346432
2784,168932.68139954066
972,161195.0807824619
599,154639.6523384065
2614,142271.68610042508
2582,153890.9158540491
1409,176921.59991044912
175,109578.58716746556
352,226001.23406111664
976,102824.38642387994
2134,202234.0254688031
984,103140.05054700487
2396,335453.04720488633
1673,155555.5148545723
404,127672.34488657935
607,162595.52122853746
814,183998.99115809952
868,202778.05793691173
2271,189438.24912503734
1633,257707.1425438323
337,173018.6964600118
2765,174167.8751941612
1746,224390.9116982284
368,303443.1336456903
2806,207253.39351494284
1662,178519.32354968687
1234,215144.29907579656
1373,131061.1868141004
1672,104881.17493311601
1939,128702.7419770378
